date,critical_staffing_shortage_anticipated_within_week_yes,hospital_onset_covid,inpatient_beds_used_covid,previous_day_admission_adult_covid_suspected,total_adult_patients_hospitalized_confirmed_and_suspected_covid,adult_icu_bed_covid_utilization_utilization,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_60-69,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_80+,previous_day_admission_adult_covid_suspected_unknown,deaths_covid
2020-04-07,0.0,9.95139797085414,734.6385974630283,30.392248971805234,252.3146293034407,0.17265922915814855,0.2181845096928845,1.4799465319850733,1.9581741806423691,3.1515612460759215,4.004828805686233,6.5452617124216514,6.934730294259774,6.077754270598746,1.8235573529551719,0.34950700148847147,2.2579080409285974,3.1183188702717874,3.1393757398142883,3.904353805481848,6.346275374523728,5.696252650081759,4.641353238022423,2.282181029894193,18.408621800324948
2020-04-08,0.0,8.334655155101043,751.983558557514,29.93233570430587,249.3022095954254,0.17393564692991226,0.21005121431037974,1.4287687762835042,1.8067164132841855,3.128141181411317,4.134561867047811,6.332810438343455,6.243609257489782,6.166425551186684,1.639546741448627,0.5460824726594763,2.840284476122916,3.80084513495358,3.7563139224298276,4.276903936473291,6.088624060567109,5.833262564901409,4.643398742403467,2.501998839027231,22.241649862061017
2020-04-09,0.0,8.753892725788806,750.0152318497104,32.1115240684161,274.005507142071,0.178758807372318,0.3140164375399513,1.3750930454337682,1.9091295510487571,3.147005800079624,4.328737397994692,6.870043170858782,7.186960594180267,6.508429860251362,1.7722007047614037,0.517837345125941,2.662239580146123,3.6688017765812897,3.685304482206028,4.3968584345599036,5.985747297360337,6.00514234503207,4.731670067067097,2.0524012868268944,26.61059635042242
2020-04-10,0.0,9.166315489330707,741.1583445836233,31.38795708807774,231.21693186476094,0.17466541919212464,0.24080573608109296,1.4631157407413455,2.1339267122203194,3.117378191563193,4.660850395607294,6.1998453966792875,6.138133704878439,5.684568986532654,1.7132320059197603,0.5687171730246469,2.9661003098877132,3.749050547214584,3.352887601742556,3.9854395163788654,5.564875243273862,5.432362798062854,4.4687746489880755,3.39696896069947,21.595939797387803
2020-04-11,0.0,7.967500934267626,726.991035808595,30.32762749326,213.79888604758204,0.1729876419505678,0.2792942453036822,1.3013101979505945,1.8337931790220656,2.51545310912933,3.9323481966336358,6.000235096099831,5.868846605076986,5.693267875471218,1.89499468014692,0.3411177108677863,2.1554637971342756,3.340853680729408,2.912863570644401,3.653067209108507,5.822389230693523,5.262744485264965,4.048739594353122,2.8922615767544713,21.793624589154536
2020-04-12,0.0,7.520112309584492,725.4795011269738,26.68074826245988,214.41204689543886,0.1596589167298601,0.28167350376096306,1.2600949771246837,1.8928878639381304,2.6567533851703926,4.015471344187138,5.924335492808465,6.42490660727209,5.519046066856564,1.9466605501625573,0.2798987018501692,1.9940890394272535,3.2088262666807466,2.816197749282747,3.3996823966177767,5.446296869388395,5.2395911616495745,3.8559929702666524,2.5198694404882747,21.17884231518952
2020-04-13,0.0,11.0083913136539,671.9496103779322,27.545219704939765,226.66289815774837,0.15110473457675752,0.2295455962366747,1.1537194586464043,1.4875403322912846,2.6485078596151768,3.542722984658385,5.891824660672534,5.824714329585916,5.400799635484621,2.1134713266966747,0.3560317530221508,2.3146668618589743,3.0327180704745245,2.7653205148406537,3.5868904680839013,5.401022214700842,4.6526867925668824,4.247386604870056,1.3676519379548722,21.37082477673486
2020-04-14,0.0,11.105857653030151,684.7444783729645,32.82008717072598,215.18744759112954,0.17138668933527,0.25293678802446695,1.3788962033755245,1.7660334462918013,2.7061310137844727,3.6829259904486027,5.568942536769841,5.8196916991730445,5.033197901352912,1.6291405292966694,0.2591397478284145,2.437931711308085,2.7972442697194695,3.0974799393417243,3.3915512057056256,4.7115265790865255,5.046427705132317,3.7264820628769795,3.762226843010715,21.939955585676497
2020-04-15,0.0,10.779499738264605,674.2631586898483,31.61287912851763,238.73743926100983,0.15216770400695,0.26454711948368614,1.4304798131460748,1.7809693190117202,3.1496636242218408,4.090443143046518,6.3301872735388764,6.972636090547745,5.48993034218841,1.8672968522118356,0.2645168116666251,2.423989810222598,2.475319901489821,3.2588921752380466,3.630185606080484,4.626579528205899,5.271853753058066,4.081673309463734,2.6186153608848466,18.238222790092824
2020-04-16,0.0,10.473105693542827,670.6667742780905,34.54711186658768,242.6419897197634,0.1546230360574206,0.25375993979125616,1.489831397212153,1.8613621882216482,3.2160932571815706,4.424317925464206,6.147455752787192,6.776913598583423,5.394306554226097,1.5552368739782503,0.34772870499977404,2.7939199567179767,2.918506120645975,2.999721362188301,4.1884503196228176,5.077249276418231,5.468810667942193,4.480482838373189,2.803645187517398,14.678085298108938
